"","ID","Name","Sex","Age","Height","Weight","Team","Year","Sport","Medal"
"11210",111814,"Darya Sergeyevna Skrypnik","F",28,162,52,"Belarus",2016,"Judo",NA
"11211",111822,"Agnieszka Skrzypulec","F",27,166,53,"Poland",2016,"Sailing",NA
"11212",111828,"Toms Skuji","M",25,180,70,"Latvia",2016,"Cycling",NA
"11213",111853,"Roberto Skyers Prez","M",24,183,83,"Cuba",2016,"Athletics",NA
"11214",111853,"Roberto Skyers Prez","M",24,183,83,"Cuba",2016,"Athletics",NA
"11215",111902,"Kathryn Slattery","F",23,173,68,"Australia",2016,"Hockey",NA
"11216",111961,"Ivan Slikovi","M",24,197,100,"Croatia",2016,"Handball",NA
"11217",111972,"Andrija ljuki","M",20,196,92,"Serbia",2016,"Rowing",NA
"11218",111975,"Ian Sloan","M",22,175,76,"Great Britain",2016,"Hockey",NA
"11219",111985,"Lonneke Sletjes","F",25,191,76,"Netherlands",2016,"Volleyball",NA
"11220",111995,"Sara Slott-Bruun Petersen","F",29,171,57,"Denmark",2016,"Athletics","Silver"
"11221",112006,"Markta Slukov","F",28,181,69,"Czech Republic",2016,"Beach Volleyball",NA
"11222",112028,"Albert Slimov","M",30,170,57,"Azerbaijan",2016,"Boxing",NA
"11223",112035,"Zhansay Smagulov","M",23,169,66,"Kazakhstan",2016,"Judo",NA
"11224",112037,"Mahaman Smaila","M",30,178,64,"Cameroon",2016,"Boxing",NA
"11225",112038,"Mostafa Al-Ismaili ""Smaili""","M",19,174,63,"Morocco",2016,"Athletics",NA
"11226",112041,"Izmir Smajlaj","M",23,195,86,"Albania",2016,"Athletics",NA
"11227",112073,"Leandra Wiloma Smeda","F",27,165,55,"South Africa",2016,"Football",NA
"11228",112077,"Jnis mdi","M",29,190,89,"Latvia",2016,"Beach Volleyball",NA
"11229",112078,"Cameron ""Cam"" Smedley","M",25,178,75,"Canada",2016,"Canoeing",NA
"11230",112088,"Martine Smeets","F",26,172,69,"Netherlands",2016,"Handball",NA
"11231",112097,"Serhiy Volodimirovich Smelyk","M",29,178,72,"Ukraine",2016,"Athletics",NA
"11232",112113,"Yeldos Bakhtybayevich Smetov","M",23,167,60,"Kazakhstan",2016,"Judo","Silver"
"11233",112180,"Anabelle Smith","F",23,168,55,"Australia",2016,"Diving","Bronze"
"11234",112189,"Aubrey Smith","M",28,180,75,"Jamaica",2016,"Athletics",NA
"11235",112210,"Carrie Smith","F",21,165,55,"Australia",2016,"Sailing",NA
"11236",112220,"Clark Smith","M",21,206,90,"United States",2016,"Swimming","Gold"
"11237",112223,"Daniel Smith","M",25,190,83,"Australia",2016,"Swimming",NA
"11238",112232,"David Michael Smith","M",31,201,86,"United States",2016,"Volleyball","Bronze"
"11239",112235,"David Adley Smith Snchez, II","M",24,192,82,"Puerto Rico",2016,"Athletics",NA
"11240",112246,"Emily Smith","F",24,159,55,"Australia",2016,"Hockey",NA
"11241",112302,"Jesse Aaron Smith","M",33,194,105,"United States",2016,"Water Polo",NA
"11242",112309,"John Smith","M",26,192,72,"South Africa",2016,"Rowing",NA
"11243",112314,"Jonathan Alan Smith","M",24,195,93,"South Africa",2016,"Rowing",NA
"11244",112324,"Kelsey Smith","F",21,163,58,"New Zealand",2016,"Hockey",NA
"11245",112327,"Kierra Smith","F",22,150,57,"Canada",2016,"Swimming",NA
"11246",112327,"Kierra Smith","F",22,150,57,"Canada",2016,"Swimming",NA
"11247",112330,"Albertus Stephanus ""Kwagga"" Smith","M",23,180,90,"South Africa",2016,"Rugby Sevens","Bronze"
"11248",112332,"Lauren Smith","F",24,170,NA,"Great Britain",2016,"Badminton",NA
"11249",112334,"Leah Smith","F",21,178,67,"United States",2016,"Swimming","Bronze"
"11250",112334,"Leah Smith","F",21,178,67,"United States",2016,"Swimming",NA
"11251",112334,"Leah Smith","F",21,178,67,"United States",2016,"Swimming","Gold"
"11252",112342,"Louis Antoine Smith","M",27,184,76,"Great Britain",2016,"Gymnastics",NA
"11253",112342,"Louis Antoine Smith","M",27,184,76,"Great Britain",2016,"Gymnastics","Silver"
"11254",112378,"Robert Timothy David ""Robby"" Smith","M",29,183,127,"United States",2016,"Wrestling",NA
"11255",112402,"Stphane Vehrl Smith","M",27,173,70,"Brazil",2016,"Hockey",NA
"11256",112415,"Teray Smith","M",21,188,NA,"Bahamas",2016,"Athletics",NA
"11257",112429,"Tyrone Mark Eugene Smith","M",31,183,74,"Bermuda",2016,"Athletics",NA
"11258",112447,"Kimberly Ann ""Kim"" Smith-Gaucher","F",32,182,72,"Canada",2016,"Basketball",NA
"11259",112466,"Harrie Smolders","M",36,183,75,"Netherlands",2016,"Equestrianism",NA
"11260",112466,"Harrie Smolders","M",36,183,75,"Netherlands",2016,"Equestrianism",NA
"11261",112471,"Michal Smolen","M",22,181,70,"United States",2016,"Canoeing",NA
"11262",112475,"Olivia Smoliga","F",21,188,72,"United States",2016,"Swimming",NA
"11263",112475,"Olivia Smoliga","F",21,188,72,"United States",2016,"Swimming","Gold"
"11264",112488,"Irina Smolnikova","F",36,163,55,"Kazakhstan",2016,"Athletics",NA
"11265",112503,"Laura Smulders","F",22,170,73,"Netherlands",2016,"Cycling",NA
"11266",112527,"Iain Smythe","M",31,180,77,"Canada",2016,"Hockey",NA
"11267",112530,"Nekoda Anitia K. Smythe-Davis","F",23,157,60,"Great Britain",2016,"Judo",NA
"11268",112538,"Danick Snelder","F",26,178,75,"Netherlands",2016,"Handball",NA
"11269",112585,"Paul Snow-Hansen","M",25,174,64,"New Zealand",2016,"Sailing",NA
"11270",112592,"Katelin Snyder (-Guregian)","F",28,163,50,"United States",2016,"Rowing","Gold"
"11271",112593,"Kyle Frederick Snyder","M",20,180,102,"United States",2016,"Wrestling","Gold"
"11272",112595,"Glenn Andrew Mark Snyders","M",29,178,83,"New Zealand",2016,"Swimming",NA
"11273",112595,"Glenn Andrew Mark Snyders","M",29,178,83,"New Zealand",2016,"Swimming",NA
"11274",112597,"Philippus Albertus Borman ""Philip"" Snyman","M",29,188,95,"South Africa",2016,"Rugby Sevens","Bronze"
"11275",112598,"Wayne Snyman","M",31,177,65,"South Africa",2016,"Athletics",NA
"11276",112600,"Yekaterina Andreyevna Snytina","F",30,188,78,"Belarus",2016,"Basketball",NA
"11277",112609,"Nicolae Alexandru Soare","M",24,168,59,"Romania",2016,"Athletics",NA
"11278",112610,"Andr Soares","M",32,194,92,"Brazil",2016,"Handball",NA
"11279",112611,"Augusto Ramos Soares","M",29,165,58,"Timor Leste",2016,"Athletics",NA
"11280",112612,"Bruno Fraga Soares","M",34,180,77,"Brazil-2",2016,"Tennis",NA
"11281",112617,"Nbia Aparecida Soares","F",20,176,52,"Brazil",2016,"Athletics",NA
"11282",112631,"Robert Sobera","M",25,191,86,"Poland",2016,"Athletics",NA
"11283",112635,"Alex Sobers","M",17,188,66,"Barbados",2016,"Swimming",NA
"11284",112646,"Rishod Rashidovich Sobirov","M",29,168,66,"Uzbekistan",2016,"Judo","Bronze"
"11285",112657,"Yelena Soboleva (Novogrodskaya-)","F",23,178,87,"Belarus",2016,"Athletics",NA
"11286",112658,"Yevgeniya Viktorovna Soboleva-Khokhriakova","F",27,180,75,"Russia",2016,"Water Polo","Bronze"
"11287",112677,"Manuela Soccol","F",28,157,42,"Belgium",2016,"Athletics",NA
"11288",112678,"Aleksandra Anna Socha (-Szelagowski)","F",34,174,66,"Poland",2016,"Fencing",NA
"11289",112678,"Aleksandra Anna Socha (-Szelagowski)","F",34,174,66,"Poland",2016,"Fencing",NA
"11290",112686,"Jack Sock","M",23,191,84,"United States",2016,"Tennis",NA
"11291",112686,"Jack Sock","M",23,191,84,"United States-2",2016,"Tennis","Gold"
"11292",112686,"Jack Sock","M",23,191,84,"United States-2",2016,"Tennis","Bronze"
"11293",112699,"David Immanuel Sderberg","M",36,185,96,"Finland",2016,"Athletics",NA
"11294",112739,"Kameli Raravou Latianara Soejima","M",33,189,94,"Japan",2016,"Rugby Sevens",NA
"11295",112757,"Eduard Soghomonyan","M",26,190,120,"Brazil",2016,"Wrestling",NA
"11296",112761,"Minhal Sohail","F",21,159,63,"Pakistan",2016,"Shooting",NA
"11297",112837,"Sol Kyong","F",26,163,78,"North Korea",2016,"Judo",NA
"11298",112840,"Bryan Gabriel Sola Zambrano","M",24,178,75,"Ecuador",2016,"Rowing",NA
"11299",112847,"Eduardo Ignacio Solaeche Gmez","M",22,183,78,"Spain",2016,"Swimming",NA
"11300",112871,"Pedro Salgado Collett Solberg","M",30,194,95,"Brazil-2",2016,"Beach Volleyball",NA
"11301",112872,"Sanna Charlotte Solberg","F",26,178,70,"Norway",2016,"Handball","Bronze"
"11302",112885,"Sebastin Rodrigo Sol","M",25,200,94,"Argentina",2016,"Volleyball",NA
"11303",112904,"Franck Robert Bernard Solforosi","M",31,184,70,"France",2016,"Rowing","Bronze"
"11304",112927,"Leydi Yesenia Sols Arboleda","F",26,168,69,"Colombia",2016,"Weightlifting",NA
"11305",112935,"scar Soliz Vilca","M",31,168,59,"Bolivia",2016,"Cycling",NA
"11306",112937,"Petrissa Solja","F",22,168,67,"Germany",2016,"Table Tennis",NA
"11307",112937,"Petrissa Solja","F",22,168,67,"Germany",2016,"Table Tennis","Silver"
"11308",112953,"Hope Amelia Solo (-Stevens)","F",35,175,69,"United States",2016,"Football",NA
"11309",112966,"Jarrin Solomon","M",30,165,73,"Trinidad and Tobago",2016,"Athletics",NA
"11310",112974,"Denys Viktorovych Solonenko","M",23,179,81,"Ukraine",2016,"Boxing",NA
"11311",112984,"Hanna Mykolavna Solovei","F",24,167,56,"Ukraine",2016,"Cycling",NA
"11312",112984,"Hanna Mykolavna Solovei","F",24,167,56,"Ukraine",2016,"Cycling",NA
"11313",113022,"Joyce Sombroek","F",25,179,64,"Netherlands",2016,"Hockey","Silver"
"11314",113034,"Pter Somfai","M",36,188,85,"Hungary",2016,"Fencing","Bronze"
"11315",113062,"Tams Somorcz","M",24,195,92,"Hungary",2016,"Canoeing",NA
"11316",113068,"Son Heung-Min","M",24,183,67,"South Korea",2016,"Football",NA
"11317",113072,"Son Je-Yong","M",22,177,70,"South Korea",2016,"Cycling",NA
"11318",113080,"Son Myeong-Jun","M",22,181,62,"South Korea",2016,"Athletics",NA
"11319",113086,"Son Wan-Ho","M",28,176,70,"South Korea",2016,"Badminton",NA
"11320",113088,"Son Yeon-Jae","F",22,165,45,"South Korea",2016,"Rhythmic Gymnastics",NA
"11321",113090,"Son Young-Hee","F",23,173,112,"South Korea",2016,"Weightlifting",NA
"11322",113113,"Song Donglun","F",25,178,83,"China",2016,"Water Polo",NA
"11323",113117,"Song Hai-Rim","F",31,167,67,"South Korea",2016,"Handball",NA
"11324",113138,"Song Qingling","F",30,174,69,"China",2016,"Hockey",NA
"11325",113185,"Jannah Sonnenschein","F",20,168,60,"Mozambique",2016,"Swimming",NA
"11326",113243,"Cdric Sorhaindo","M",32,192,110,"France",2016,"Handball","Silver"
"11327",113253,"Yon Manuel Soriano","M",29,170,68,"Dominican Republic",2016,"Athletics",NA
"11328",113255,"Rondell Kelvin Sorillo","M",30,178,62,"Trinidad and Tobago",2016,"Athletics",NA
"11329",113255,"Rondell Kelvin Sorillo","M",30,178,62,"Trinidad and Tobago",2016,"Athletics",NA
"11330",113255,"Rondell Kelvin Sorillo","M",30,178,62,"Trinidad and Tobago",2016,"Athletics",NA
"11331",113261,"Sorn Seavmey","F",20,183,69,"Cambodia",2016,"Taekwondo",NA
"11332",113264,"Slobodan Soro","M",37,196,100,"Brazil",2016,"Water Polo",NA
"11333",113265,"Tetiana Heorhivna Sorochynska-Bilenko","F",32,178,67,"Ukraine",2016,"Table Tennis",NA
"11334",113280,"Soronzonboldyn Battsetseg","F",26,170,67,"Mongolia",2016,"Wrestling",NA
"11335",113299,"Emilce Sosa","F",28,177,72,"Argentina",2016,"Volleyball",NA
"11336",113334,"Alice Sotero","F",25,166,53,"Italy",2016,"Modern Pentathlon",NA
"11337",113338,"Alan Sothern","M",29,178,76,"Ireland",2016,"Hockey",NA
"11338",113357,"Alexis Soto","M",22,172,66,"Argentina",2016,"Football",NA
"11339",113359,"Catriel Andrs Soto","M",29,175,68,"Argentina",2016,"Cycling",NA
"11340",113361,"Manuel Esteban Soto Ruz","M",22,170,62,"Colombia",2016,"Athletics",NA
"11341",113374,"Nercelys Desire Soto Soto","F",25,169,55,"Venezuela",2016,"Athletics",NA
"11342",113377,"Ricardo Soto Pedraza","M",16,183,88,"Chile",2016,"Archery",NA
"11343",113381,"Lorenzo Sotomayor Collazo","M",31,185,64,"Azerbaijan",2016,"Boxing","Silver"
"11344",113389,"Daniele Pasquale Sottile","M",36,186,73,"Italy",2016,"Volleyball","Silver"
"11345",113429,"Hassan Ayanleh Souleiman","M",23,190,55,"Djibouti",2016,"Athletics",NA
"11346",113429,"Hassan Ayanleh Souleiman","M",23,190,55,"Djibouti",2016,"Athletics",NA
"11347",113455,"Hamid Mohammad Sourian Reihanpour","M",30,167,64,"Iran",2016,"Wrestling",NA
"11348",113460,"Joo Pedro Coelho Marinho de Sousa","M",27,185,73,"Portugal",2016,"Tennis",NA
"11349",113460,"Joo Pedro Coelho Marinho de Sousa","M",27,185,73,"Portugal",2016,"Tennis",NA
"11350",113461,"Joelma das Neves Sousa","F",32,172,49,"Brazil",2016,"Athletics",NA
"11351",113465,"Mohamed Soussi","M",23,194,98,"Tunisia",2016,"Handball",NA
"11352",113466,"Vagner Jnior Souta","M",25,187,84,"Brazil",2016,"Canoeing",NA
"11353",113471,"Ashleigh ""Ash"" Southern","F",23,188,82,"Australia",2016,"Water Polo",NA
"11354",113484,"Anna Sarah ""Sophie"" Souwer","F",29,185,77,"Netherlands",2016,"Rowing",NA
"11355",113486,"Douglas Correia de Souza","M",20,199,75,"Brazil",2016,"Volleyball","Gold"
"11356",113488,"der Antnio de Souza","M",29,189,89,"Brazil",2016,"Athletics",NA
"11357",113499,"Maurcio Luiz de Souza","M",27,209,93,"Brazil",2016,"Volleyball","Gold"
"11358",113505,"Yanet Ursula Sovero Nio","F",33,163,58,"Peru",2016,"Wrestling",NA
"11359",113517,"Mariama Djould Sow","F",16,165,65,"Guinea",2016,"Swimming",NA
"11360",113535,"Ivan Andreyevich Sozonov","M",27,180,78,"Russia",2016,"Badminton",NA
"11361",113537,"Pavel Valeryevich Sozykin","M",28,NA,NA,"Russia",2016,"Sailing",NA
"11362",113553,"Kasper Sndergaard Sarup","M",35,195,95,"Denmark",2016,"Handball","Gold"
"11363",113562,"Chris Anker Srensen","M",31,184,65,"Denmark",2016,"Cycling",NA
"11364",113619,"Alexandru pac","M",26,164,80,"Moldova",2016,"Weightlifting",NA
"11365",113620,"Maria Enrica Spacca","F",30,164,55,"Italy",2016,"Athletics",NA
"11366",113674,"Ivana panovi","F",26,176,65,"Serbia",2016,"Athletics","Bronze"
"11367",113689,"Anastasiya Yurivna Spas","F",22,178,68,"Ukraine",2016,"Modern Pentathlon",NA
"11368",113720,"Roscko Shane Specman","M",27,174,81,"South Africa",2016,"Rugby Sevens","Bronze"
"11369",113744,"Ruth Sophia Spelmeyer","F",25,173,59,"Germany",2016,"Athletics",NA
"11370",113744,"Ruth Sophia Spelmeyer","F",25,173,59,"Germany",2016,"Athletics",NA
"11371",113763,"Ashley Spencer","F",23,178,59,"United States",2016,"Athletics","Bronze"
"11372",113781,"Levern Donaline Spencer","F",32,179,48,"Saint Lucia",2016,"Athletics",NA
"11373",113837,"Jrgen Spie","M",32,175,105,"Germany",2016,"Weightlifting",NA
"11374",113851,"Simon pilak","M",30,177,68,"Slovenia",2016,"Cycling",NA
"11375",113854,"Klra Spilkov","F",21,168,53,"Czech Republic",2016,"Golf",NA
"11376",113878,"Vanessa Chefer Spnola","F",26,178,68,"Brazil",2016,"Athletics",NA
"11377",113892,"Darya Sergeyevna Spiridonova","F",18,156,45,"Russia",2016,"Gymnastics","Silver"
"11378",113892,"Darya Sergeyevna Spiridonova","F",18,156,45,"Russia",2016,"Gymnastics",NA
"11379",113892,"Darya Sergeyevna Spiridonova","F",18,156,45,"Russia",2016,"Gymnastics",NA
"11380",113892,"Darya Sergeyevna Spiridonova","F",18,156,45,"Russia",2016,"Gymnastics",NA
"11381",113893,"Nicola Spirig Hug","F",34,166,54,"Switzerland",2016,"Triathlon","Silver"
"11382",113901,"Pawe Tadeusz Spisak","M",34,176,68,"Poland",2016,"Equestrianism",NA
"11383",113913,"Sabine Spitz","F",44,167,60,"Germany",2016,"Cycling",NA
"11384",113946,"Barbora potkov","F",35,182,80,"Czech Republic",2016,"Athletics","Bronze"
"11385",113955,"Amanda Spratt","F",28,161,55,"Australia",2016,"Cycling",NA
"11386",113986,"Thomas Springer","M",31,184,70,"Austria",2016,"Triathlon",NA
"11387",113991,"Maria Springwald","F",25,174,69,"Poland",2016,"Rowing","Bronze"
"11388",113992,"Annika Sprink","F",20,173,61,"Germany",2016,"Hockey","Bronze"
"11389",114002,"Ellen Sprunger","F",29,172,62,"Switzerland",2016,"Athletics",NA
"11390",114003,"Janika Sprunger","F",29,168,54,"Switzerland",2016,"Equestrianism",NA
"11391",114003,"Janika Sprunger","F",29,168,54,"Switzerland",2016,"Equestrianism",NA
"11392",114005,"La Sprunger","F",26,183,69,"Switzerland",2016,"Athletics",NA
"11393",114057,"Boonthung Srisung","M",35,171,59,"Thailand",2016,"Athletics",NA
"11394",114059,"Sukanya Srisurat","F",21,155,58,"Thailand",2016,"Weightlifting","Gold"
"11395",114071,"Mikls Srp","M",23,200,82,"Hungary",2016,"Athletics",NA
"11396",114078,"rif rifov","M",27,180,97,"Azerbaijan",2016,"Wrestling","Bronze"
"11397",114079,"Sabah riti","M",27,192,130,"Azerbaijan",2016,"Wrestling","Bronze"
"11398",114083,"Fabienne Aline St Louis","F",28,171,55,"Mauritius",2016,"Triathlon",NA
"11399",114088,"Khalifa St. Fort","F",18,165,50,"Trinidad and Tobago",2016,"Athletics",NA
"11400",114093,"Benjamin ""Ben"" St. Lawrence","M",34,180,85,"Australia",2016,"Athletics",NA
"11401",114103,"Kennedy St. Pierre","M",23,180,91,"Mauritius",2016,"Boxing",NA
"11402",114116,"Frank Stbler","M",27,174,74,"Germany",2016,"Wrestling",NA
"11403",114118,"Raphal Stacchiotti","M",24,183,78,"Luxembourg",2016,"Swimming",NA
"11404",114118,"Raphal Stacchiotti","M",24,183,78,"Luxembourg",2016,"Swimming",NA
"11405",114118,"Raphal Stacchiotti","M",24,183,78,"Luxembourg",2016,"Swimming",NA
"11406",114136,"Amber Rose Kelsey Stackpole","F",21,165,55,"Australia",2016,"Synchronized Swimming",NA
"11407",114136,"Amber Rose Kelsey Stackpole","F",21,165,55,"Australia",2016,"Synchronized Swimming",NA
"11408",114158,"Alina V'iachelsavivna Stadnik (Makhynia-)","F",25,165,69,"Ukraine",2016,"Wrestling",NA
"11409",114160,"Mariya Stadnik","F",28,157,48,"Azerbaijan",2016,"Wrestling","Silver"
"11410",114166,"Gabriela Stafford","F",20,165,53,"Canada",2016,"Athletics",NA
"11411",114180,"Daniel Arvid Paavali Sthl","M",23,200,155,"Sweden",2016,"Athletics",NA
"11412",114182,"Linda Stahl","F",30,176,79,"Germany",2016,"Athletics",NA
"11413",114186,"Nico Stahlberg","M",24,192,95,"Switzerland",2016,"Rowing",NA
"11414",114220,"Jesper Stlheim","M",28,184,82,"Sweden",2016,"Sailing",NA
"11415",114232,"Esther Stam","F",29,174,75,"Georgia",2016,"Judo",NA
"11416",114237,"Debby Stam-Pilon","F",32,184,68,"Netherlands",2016,"Volleyball",NA
"11417",114298,"Tom Stank","M",25,190,125,"Czech Republic",2016,"Athletics",NA
"11418",114309,"Non Rhiannydd Stanford","F",27,170,55,"Great Britain",2016,"Triathlon",NA
"11419",114328,"Eimantas Stanionis","M",21,173,69,"Lithuania",2016,"Boxing",NA
"11420",114343,"Svitlana Oleksandrivna Stanko (Klymenko-)","F",40,168,47,"Ukraine",2016,"Athletics",NA
"11421",114347,"Dragana Stankovi","F",21,195,73,"Serbia",2016,"Basketball","Bronze"
"11422",114358,"Matthew Stanley","M",24,198,82,"New Zealand",2016,"Swimming",NA
"11423",114358,"Matthew Stanley","M",24,198,82,"New Zealand",2016,"Swimming",NA
"11424",114363,"Ian Dexter Stannard","M",29,191,80,"Great Britain",2016,"Cycling",NA
"11425",114364,"James Stannard","M",33,173,82,"Australia",2016,"Rugby Sevens",NA
"11426",114367,"Heather Mary Stanning","F",31,181,72,"Great Britain",2016,"Rowing","Gold"
"11427",114379,"James Ivor Stanton-French","M",33,198,93,"Australia",2016,"Water Polo",NA
"11428",114386,"Melitina Dmitriyevna Stanyuta","F",22,173,51,"Belarus",2016,"Rhythmic Gymnastics",NA
"11429",114389,"Charlotte Stapenhorst","F",21,168,68,"Germany",2016,"Hockey","Bronze"
"11430",114406,"Brandon Starc","M",22,188,71,"Australia",2016,"Athletics",NA
"11431",114407,"Boo Starevi","M",27,172,78,"Croatia",2016,"Wrestling",NA
"11432",114438,"Agnieszka Staro-Nagay","F",35,169,61,"Poland",2016,"Shooting",NA
"11433",114438,"Agnieszka Staro-Nagay","F",35,169,61,"Poland",2016,"Shooting",NA
"11434",114445,"Milica Starovi","F",28,176,74,"Serbia",2016,"Canoeing",NA
"11435",114445,"Milica Starovi","F",28,176,74,"Serbia",2016,"Canoeing",NA
"11436",114448,"Anastasiya Nikolayevna Starovoytova-Ivanova","F",33,162,50,"Belarus",2016,"Athletics",NA
"11437",114467,"Viktor Vladimirovich Staselovich","M",22,188,83,"Belarus",2016,"Swimming",NA
"11438",114474,"Szymon Stakiewicz","M",29,186,80,"Poland",2016,"Modern Pentathlon",NA
"11439",114531,"Kevin Staut","M",35,182,70,"France",2016,"Equestrianism",NA
"11440",114531,"Kevin Staut","M",35,182,70,"France",2016,"Equestrianism","Gold"
"11441",114536,"Julia Stavickaja","F",18,167,48,"Germany",2016,"Rhythmic Gymnastics",NA
"11442",114555,"Ashley Steacy","F",29,158,64,"Canada",2016,"Rugby Sevens","Bronze"
"11443",114556,"Heather Steacy","F",28,175,80,"Canada",2016,"Athletics",NA
"11444",114618,"Marrit Steenbergen","F",16,178,61,"Netherlands",2016,"Swimming",NA
"11445",114618,"Marrit Steenbergen","F",16,178,61,"Netherlands",2016,"Swimming",NA
"11446",114618,"Marrit Steenbergen","F",16,178,61,"Netherlands",2016,"Swimming",NA
"11447",114619,"Quinta Steenbergen","F",31,189,75,"Netherlands",2016,"Volleyball",NA
"11448",114623,"Mitchel Steenman","M",32,201,94,"Netherlands",2016,"Rowing",NA
"11449",114634,"Claudia Nicoleta tef (Iovan-)","F",38,170,58,"Romania",2016,"Athletics",NA
"11450",114644,"Davor tefanek","M",30,170,66,"Serbia",2016,"Wrestling","Gold"
"11451",114658,"Aikaterini ""Ekaterini"" Stefanidi","F",26,173,59,"Greece",2016,"Athletics","Gold"
"11452",114660,"Matteo Stefanini","M",32,190,91,"Italy",2016,"Rowing",NA
"11453",114679,"Milutin Stefanovi","M",31,180,74,"Serbia",2016,"Shooting",NA
"11454",114700,"Benjamin Steffen","M",34,189,78,"Switzerland",2016,"Fencing",NA
"11455",114700,"Benjamin Steffen","M",34,189,78,"Switzerland",2016,"Fencing",NA
"11456",114708,"Margaret Ann ""Maggie"" Steffens","F",23,173,74,"United States",2016,"Water Polo","Gold"
"11457",114724,"Bastian Steger","M",35,170,65,"Germany",2016,"Table Tennis","Bronze"
"11458",114752,"Rodrigo Steimbach Silva","M",20,161,59,"Brazil",2016,"Hockey",NA
"11459",114788,"Jrdis Steinegger","F",33,172,58,"Austria",2016,"Swimming",NA
"11460",114826,"Giulia Steingruber","F",22,160,56,"Switzerland",2016,"Gymnastics",NA
"11461",114826,"Giulia Steingruber","F",22,160,56,"Switzerland",2016,"Gymnastics",NA
"11462",114826,"Giulia Steingruber","F",22,160,56,"Switzerland",2016,"Gymnastics","Bronze"
"11463",114826,"Giulia Steingruber","F",22,160,56,"Switzerland",2016,"Gymnastics",NA
"11464",114826,"Giulia Steingruber","F",22,160,56,"Switzerland",2016,"Gymnastics",NA
"11465",114830,"Marlene Steinherr","F",30,174,69,"Germany",2016,"Sailing",NA
"11466",114880,"Hilary Stellingwerff (Edmondson-)","F",34,160,47,"Canada",2016,"Athletics",NA
"11467",114900,"Jonathan Stenbcken","M",28,195,93,"Sweden",2016,"Handball",NA
"11468",114922,"Philip Stenmalm","M",24,200,103,"Sweden",2016,"Handball",NA
"11469",114932,"Linnea Stensils","F",22,178,69,"Sweden",2016,"Canoeing",NA
"11470",114934,"Henrik Olof Stenson","M",40,188,86,"Sweden",2016,"Golf","Silver"
"11471",114945,"Luka Stepani","M",25,203,98,"Croatia",2016,"Handball",NA
"11472",114947,"Radek tpnek","M",37,186,79,"Czech Republic",2016,"Tennis","Bronze"
"11473",114947,"Radek tpnek","M",37,186,79,"Czech Republic",2016,"Tennis",NA
"11474",114951,"Daryna Viktorivna ""Dar'ia"" Stepaniuk","F",26,174,62,"Ukraine",2016,"Swimming",NA
"11475",114951,"Daryna Viktorivna ""Dar'ia"" Stepaniuk","F",26,174,62,"Ukraine",2016,"Swimming",NA
"11476",114956,"Inna Yakovlevna Stepanova","F",26,176,63,"Russia",2016,"Archery",NA
"11477",114956,"Inna Yakovlevna Stepanova","F",26,176,63,"Russia",2016,"Archery","Silver"
"11478",114957,"Kira Valeryevna Stepanova","F",22,183,81,"Russia",2016,"Canoeing",NA
"11479",114966,"Lucy Stephan","F",24,174,66,"Australia",2016,"Rowing",NA
"11480",114990,"Richelle Stephens","F",20,168,66,"United States",2016,"Rugby Sevens",NA
"11481",114991,"Sloane Stephens","F",23,173,65,"United States",2016,"Tennis",NA
"11482",115001,"Oleq Stepko","M",22,160,55,"Azerbaijan",2016,"Gymnastics",NA
"11483",115001,"Oleq Stepko","M",22,160,55,"Azerbaijan",2016,"Gymnastics",NA
"11484",115001,"Oleq Stepko","M",22,160,55,"Azerbaijan",2016,"Gymnastics",NA
"11485",115001,"Oleq Stepko","M",22,160,55,"Azerbaijan",2016,"Gymnastics",NA
"11486",115001,"Oleq Stepko","M",22,160,55,"Azerbaijan",2016,"Gymnastics",NA
"11487",115001,"Oleq Stepko","M",22,160,55,"Azerbaijan",2016,"Gymnastics",NA
"11488",115008,"Jan trba","M",35,183,85,"Czech Republic",2016,"Canoeing",NA
"11489",115008,"Jan trba","M",35,183,85,"Czech Republic",2016,"Canoeing","Bronze"
"11490",115058,"Ivan Stevanovi","M",34,193,105,"Croatia",2016,"Handball",NA
"11491",115059,"Jovana Stevanovi","F",24,192,72,"Serbia",2016,"Volleyball","Silver"
"11492",115071,"Deajah Stevens","F",21,175,65,"United States",2016,"Athletics",NA
"11493",115074,"Evelyn Lee Stevens (-Baker)","F",33,166,55,"United States",2016,"Cycling",NA
"11494",115074,"Evelyn Lee Stevens (-Baker)","F",33,166,55,"United States",2016,"Cycling",NA
"11495",115095,"Travis Stevens","M",30,181,80,"United States",2016,"Judo","Silver"
"11496",115113,"Shakur Stevenson","M",19,173,56,"United States",2016,"Boxing","Silver"
"11497",115116,"Zoe Stevenson","F",25,183,74,"New Zealand",2016,"Rowing",NA
"11498",115119,"Ivan Stevi","M",36,172,68,"Serbia",2016,"Cycling",NA
"11499",115132,"Breanna Mackenzie Stewart","F",21,193,79,"United States",2016,"Basketball","Gold"
"11500",115146,"Grace Stewart","F",19,175,68,"Australia",2016,"Hockey",NA
"11501",115165,"Murray Stewart","M",30,186,86,"Australia",2016,"Canoeing",NA
"11502",115187,"Sarah Steyaert","F",29,175,67,"France",2016,"Sailing",NA
"11503",115246,"Vladimir timac","M",28,211,112,"Serbia",2016,"Basketball","Silver"
"11504",115260,"Toni Stipanovi","M",30,178,81,"Croatia",2016,"Sailing","Silver"
